Year,State Name,Indicator,Total Deaths,Status
2020,Missouri,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",236.0,Final
2020,Missouri,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1366.0,Final
2020,Missouri,Number of Deaths,76268.0,Final
2020,Missouri,Number of Drug Overdose Deaths,1915.0,Final
2020,Missouri,"Opioids (T40.0-T40.4,T40.6)",1411.0,Final
2020,Missouri,Percent with drugs specified,93.15926893,Final
2020,Missouri,Psychostimulants with abuse potential (T43.6),570.0,Final
2020,Missouri,"Synthetic opioids, excl. methadone (T40.4)",1236.0,Final
2021,Missouri,Cocaine (T40.5),264.0,Final
2021,Missouri,Heroin (T40.1),92.0,Final
2021,Missouri,Methadone (T40.3),26.0,Final
2021,Missouri,Natural & semi-synthetic opioids (T40.2),187.0,Final
2021,Missouri,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",211.0,Final
2021,Missouri,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1586.0,Final
2021,Missouri,Number of Deaths,76515.0,Final
2021,Missouri,Number of Drug Overdose Deaths,2195.0,Final
2021,Missouri,"Opioids (T40.0-T40.4,T40.6)",1614.0,Final
2021,Missouri,Percent with drugs specified,92.84738041,Final
2021,Missouri,Psychostimulants with abuse potential (T43.6),728.0,Final
2021,Missouri,"Synthetic opioids, excl. methadone (T40.4)",1477.0,Final
2022,Missouri,Cocaine (T40.5),310.0,Final
2022,Missouri,Heroin (T40.1),42.0,Final
2022,Missouri,Methadone (T40.3),28.0,Final
2022,Missouri,Natural & semi-synthetic opioids (T40.2),187.0,Final
2022,Missouri,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",212.0,Final
2022,Missouri,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1587.0,Final
2022,Missouri,Number of Deaths,74022.0,Final
2022,Missouri,Number of Drug Overdose Deaths,2212.0,Final
2022,Missouri,"Opioids (T40.0-T40.4,T40.6)",1605.0,Final
2022,Missouri,Percent with drugs specified,93.76130199,Final
2022,Missouri,Psychostimulants with abuse potential (T43.6),741.0,Final
2022,Missouri,"Synthetic opioids, excl. methadone (T40.4)",1486.0,Final
2023,Missouri,Cocaine (T40.5),326.0,Final
2023,Missouri,Heroin (T40.1),25.0,Final
2023,Missouri,Methadone (T40.3),26.0,Final
2023,Missouri,Natural & semi-synthetic opioids (T40.2),138.0,Final
2023,Missouri,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",163.0,Final
2023,Missouri,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",1464.0,Final
2023,Missouri,Number of Deaths,68840.0,Final
2023,Missouri,Number of Drug Overdose Deaths,2014.0,Final
2023,Missouri,"Opioids (T40.0-T40.4,T40.6)",1476.0,Final
2023,Missouri,Percent with drugs specified,94.48857994,Final
2023,Missouri,Psychostimulants with abuse potential (T43.6),734.0,Final
2023,Missouri,"Synthetic opioids, excl. methadone (T40.4)",1381.0,Final
2024,Missouri,Cocaine (T40.5),282.0,Final
2024,Missouri,Heroin (T40.1),27.0,Final
2024,Missouri,Methadone (T40.3),34.0,Final
2024,Missouri,Natural & semi-synthetic opioids (T40.2),125.0,Final
2024,Missouri,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",154.0,Final
2024,Missouri,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",925.0,Final
2024,Missouri,Number of Deaths,69083.0,Final
2024,Missouri,Number of Drug Overdose Deaths,1482.0,Final
2024,Missouri,"Opioids (T40.0-T40.4,T40.6)",934.0,Final
2024,Missouri,Percent with drugs specified,92.71255061,Final
2024,Missouri,Psychostimulants with abuse potential (T43.6),569.0,Final
2024,Missouri,"Synthetic opioids, excl. methadone (T40.4)",839.0,Final
2025,Missouri,Cocaine (T40.5),249.0,Provisional
2025,Missouri,Heroin (T40.1),26.0,Provisional
2025,Missouri,Methadone (T40.3),33.0,Provisional
2025,Missouri,Natural & semi-synthetic opioids (T40.2),130.0,Provisional
2025,Missouri,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",157.0,Provisional
2025,Missouri,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",798.0,Provisional
2025,Missouri,Number of Deaths,70251.0,Provisional
2025,Missouri,Number of Drug Overdose Deaths,1321.0,Provisional
2025,Missouri,"Opioids (T40.0-T40.4,T40.6)",808.0,Provisional
2025,Missouri,Percent with drugs specified,93.18697956,Provisional
2025,Missouri,Psychostimulants with abuse potential (T43.6),520.0,Provisional
2025,Missouri,"Synthetic opioids, excl. methadone (T40.4)",714.0,Provisional
2015,Montana,Cocaine (T40.5),,Final
2015,Montana,Heroin (T40.1),,Final
2015,Montana,Methadone (T40.3),,Final
2015,Montana,Natural & semi-synthetic opioids (T40.2),,Final
2015,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2015,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2015,Montana,Number of Deaths,9901.0,Final
2015,Montana,Number of Drug Overdose Deaths,131.0,Final
2015,Montana,"Opioids (T40.0-T40.4,T40.6)",,Final
2015,Montana,Percent with drugs specified,62.59541985,Final
2015,Montana,Psychostimulants with abuse potential (T43.6),,Final
2015,Montana,"Synthetic opioids, excl. methadone (T40.4)",,Final
2016,Montana,Cocaine (T40.5),,Final
2016,Montana,Heroin (T40.1),,Final
2016,Montana,Methadone (T40.3),,Final
2016,Montana,Natural & semi-synthetic opioids (T40.2),,Final
2016,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2016,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2016,Montana,Number of Deaths,9941.0,Final
2016,Montana,Number of Drug Overdose Deaths,114.0,Final
2016,Montana,"Opioids (T40.0-T40.4,T40.6)",,Final
2016,Montana,Percent with drugs specified,58.77192982,Final
2016,Montana,Psychostimulants with abuse potential (T43.6),,Final
2016,Montana,"Synthetic opioids, excl. methadone (T40.4)",,Final
2017,Montana,Cocaine (T40.5),,Final
2017,Montana,Heroin (T40.1),,Final
2017,Montana,Methadone (T40.3),,Final
2017,Montana,Natural & semi-synthetic opioids (T40.2),,Final
2017,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2017,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2017,Montana,Number of Deaths,10270.0,Final
2017,Montana,Number of Drug Overdose Deaths,118.0,Final
2017,Montana,"Opioids (T40.0-T40.4,T40.6)",,Final
2017,Montana,Percent with drugs specified,65.25423729,Final
2017,Montana,Psychostimulants with abuse potential (T43.6),,Final
2017,Montana,"Synthetic opioids, excl. methadone (T40.4)",,Final
2018,Montana,Cocaine (T40.5),,Final
2018,Montana,Heroin (T40.1),,Final
2018,Montana,Methadone (T40.3),,Final
2018,Montana,Natural & semi-synthetic opioids (T40.2),,Final
2018,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2018,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2018,Montana,Number of Deaths,9986.0,Final
2018,Montana,Number of Drug Overdose Deaths,117.0,Final
2018,Montana,"Opioids (T40.0-T40.4,T40.6)",,Final
2018,Montana,Percent with drugs specified,82.05128205,Final
2018,Montana,Psychostimulants with abuse potential (T43.6),,Final
2018,Montana,"Synthetic opioids, excl. methadone (T40.4)",,Final
2019,Montana,Cocaine (T40.5),,Final
2019,Montana,Heroin (T40.1),,Final
2019,Montana,Methadone (T40.3),,Final
2019,Montana,Natural & semi-synthetic opioids (T40.2),,Final
2019,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2019,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2019,Montana,Number of Deaths,10439.0,Final
2019,Montana,Number of Drug Overdose Deaths,139.0,Final
2019,Montana,"Opioids (T40.0-T40.4,T40.6)",,Final
2019,Montana,Percent with drugs specified,89.20863309,Final
2019,Montana,Psychostimulants with abuse potential (T43.6),,Final
2019,Montana,"Synthetic opioids, excl. methadone (T40.4)",,Final
2020,Montana,Cocaine (T40.5),,Final
2020,Montana,Heroin (T40.1),29.0,Final
2020,Montana,Methadone (T40.3),,Final
2020,Montana,Natural & semi-synthetic opioids (T40.2),35.0,Final
2020,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",39.0,Final
2020,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",63.0,Final
2020,Montana,Number of Deaths,12008.0,Final
2020,Montana,Number of Drug Overdose Deaths,157.0,Final
2020,Montana,"Opioids (T40.0-T40.4,T40.6)",85.0,Final
2020,Montana,Percent with drugs specified,92.3566879,Final
2020,Montana,Psychostimulants with abuse potential (T43.6),65.0,Final
2020,Montana,"Synthetic opioids, excl. methadone (T40.4)",30.0,Final
2021,Montana,Cocaine (T40.5),,Final
2021,Montana,Heroin (T40.1),21.0,Final
2021,Montana,Methadone (T40.3),,Final
2021,Montana,Natural & semi-synthetic opioids (T40.2),28.0,Final
2021,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",33.0,Final
2021,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",88.0,Final
2021,Montana,Number of Deaths,12776.0,Final
2021,Montana,Number of Drug Overdose Deaths,189.0,Final
2021,Montana,"Opioids (T40.0-T40.4,T40.6)",108.0,Final
2021,Montana,Percent with drugs specified,94.70899471,Final
2021,Montana,Psychostimulants with abuse potential (T43.6),79.0,Final
2021,Montana,"Synthetic opioids, excl. methadone (T40.4)",64.0,Final
2022,Montana,Cocaine (T40.5),,Final
2022,Montana,Heroin (T40.1),,Final
2022,Montana,Methadone (T40.3),10.0,Final
2022,Montana,Natural & semi-synthetic opioids (T40.2),31.0,Final
2022,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40.0,Final
2022,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",116.0,Final
2022,Montana,Number of Deaths,11773.0,Final
2022,Montana,Number of Drug Overdose Deaths,191.0,Final
2022,Montana,"Opioids (T40.0-T40.4,T40.6)",116.0,Final
2022,Montana,Percent with drugs specified,97.38219895,Final
2022,Montana,Psychostimulants with abuse potential (T43.6),82.0,Final
2022,Montana,"Synthetic opioids, excl. methadone (T40.4)",89.0,Final
2023,Montana,Cocaine (T40.5),,Final
2023,Montana,Heroin (T40.1),,Final
2023,Montana,Methadone (T40.3),11.0,Final
2023,Montana,Natural & semi-synthetic opioids (T40.2),26.0,Final
2023,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",35.0,Final
2023,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",123.0,Final
2023,Montana,Number of Deaths,11238.0,Final
2023,Montana,Number of Drug Overdose Deaths,184.0,Final
2023,Montana,"Opioids (T40.0-T40.4,T40.6)",126.0,Final
2023,Montana,Percent with drugs specified,98.91304348,Final
2023,Montana,Psychostimulants with abuse potential (T43.6),90.0,Final
2023,Montana,"Synthetic opioids, excl. methadone (T40.4)",95.0,Final
2024,Montana,Cocaine (T40.5),,Final
2024,Montana,Heroin (T40.1),,Final
2024,Montana,Methadone (T40.3),,Final
2024,Montana,Natural & semi-synthetic opioids (T40.2),27.0,Final
2024,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",32.0,Final
2024,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",96.0,Final
2024,Montana,Number of Deaths,11583.0,Final
2024,Montana,Number of Drug Overdose Deaths,171.0,Final
2024,Montana,"Opioids (T40.0-T40.4,T40.6)",96.0,Final
2024,Montana,Percent with drugs specified,97.07602339,Final
2024,Montana,Psychostimulants with abuse potential (T43.6),82.0,Final
2024,Montana,"Synthetic opioids, excl. methadone (T40.4)",73.0,Final
2025,Montana,Cocaine (T40.5),,Provisional
2025,Montana,Heroin (T40.1),,Provisional
2025,Montana,Methadone (T40.3),,Provisional
2025,Montana,Natural & semi-synthetic opioids (T40.2),29.0,Provisional
2025,Montana,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",35.0,Provisional
2025,Montana,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100.0,Provisional
2025,Montana,Number of Deaths,11512.0,Provisional
2025,Montana,Number of Drug Overdose Deaths,168.0,Provisional
2025,Montana,"Opioids (T40.0-T40.4,T40.6)",100.0,Provisional
2025,Montana,Percent with drugs specified,97.02380952,Provisional
2025,Montana,Psychostimulants with abuse potential (T43.6),88.0,Provisional
2025,Montana,"Synthetic opioids, excl. methadone (T40.4)",76.0,Provisional
2015,Nebraska,Cocaine (T40.5),,Final
2015,Nebraska,Heroin (T40.1),,Final
2015,Nebraska,Methadone (T40.3),,Final
2015,Nebraska,Natural & semi-synthetic opioids (T40.2),,Final
2015,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2015,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2015,Nebraska,Number of Deaths,16957.0,Final
2015,Nebraska,Number of Drug Overdose Deaths,123.0,Final
2015,Nebraska,"Opioids (T40.0-T40.4,T40.6)",,Final
2015,Nebraska,Percent with drugs specified,77.23577236,Final
2015,Nebraska,Psychostimulants with abuse potential (T43.6),,Final
2015,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",,Final
2016,Nebraska,Cocaine (T40.5),,Final
2016,Nebraska,Heroin (T40.1),,Final
2016,Nebraska,Methadone (T40.3),,Final
2016,Nebraska,Natural & semi-synthetic opioids (T40.2),,Final
2016,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2016,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2016,Nebraska,Number of Deaths,16400.0,Final
2016,Nebraska,Number of Drug Overdose Deaths,113.0,Final
2016,Nebraska,"Opioids (T40.0-T40.4,T40.6)",,Final
2016,Nebraska,Percent with drugs specified,67.25663717,Final
2016,Nebraska,Psychostimulants with abuse potential (T43.6),,Final
2016,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",,Final
2017,Nebraska,Cocaine (T40.5),,Final
2017,Nebraska,Heroin (T40.1),,Final
2017,Nebraska,Methadone (T40.3),,Final
2017,Nebraska,Natural & semi-synthetic opioids (T40.2),,Final
2017,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2017,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2017,Nebraska,Number of Deaths,17084.0,Final
2017,Nebraska,Number of Drug Overdose Deaths,157.0,Final
2017,Nebraska,"Opioids (T40.0-T40.4,T40.6)",,Final
2017,Nebraska,Percent with drugs specified,75.79617834,Final
2017,Nebraska,Psychostimulants with abuse potential (T43.6),,Final
2017,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",,Final
2018,Nebraska,Cocaine (T40.5),,Final
2018,Nebraska,Heroin (T40.1),,Final
2018,Nebraska,Methadone (T40.3),,Final
2018,Nebraska,Natural & semi-synthetic opioids (T40.2),,Final
2018,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2018,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2018,Nebraska,Number of Deaths,17166.0,Final
2018,Nebraska,Number of Drug Overdose Deaths,140.0,Final
2018,Nebraska,"Opioids (T40.0-T40.4,T40.6)",,Final
2018,Nebraska,Percent with drugs specified,80.0,Final
2018,Nebraska,Psychostimulants with abuse potential (T43.6),,Final
2018,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",,Final
2019,Nebraska,Cocaine (T40.5),,Final
2019,Nebraska,Heroin (T40.1),,Final
2019,Nebraska,Methadone (T40.3),,Final
2019,Nebraska,Natural & semi-synthetic opioids (T40.2),,Final
2019,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2019,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2019,Nebraska,Number of Deaths,17197.0,Final
2019,Nebraska,Number of Drug Overdose Deaths,146.0,Final
2019,Nebraska,"Opioids (T40.0-T40.4,T40.6)",,Final
2019,Nebraska,Percent with drugs specified,83.56164384,Final
2019,Nebraska,Psychostimulants with abuse potential (T43.6),,Final
2019,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",,Final
2020,Nebraska,Cocaine (T40.5),,Final
2020,Nebraska,Heroin (T40.1),,Final
2020,Nebraska,Methadone (T40.3),,Final
2020,Nebraska,Natural & semi-synthetic opioids (T40.2),,Final
2020,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2020,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2020,Nebraska,Number of Deaths,19702.0,Final
2020,Nebraska,Number of Drug Overdose Deaths,210.0,Final
2020,Nebraska,"Opioids (T40.0-T40.4,T40.6)",,Final
2020,Nebraska,Percent with drugs specified,88.57142857,Final
2020,Nebraska,Psychostimulants with abuse potential (T43.6),,Final
2020,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",,Final
2021,Nebraska,Cocaine (T40.5),17.0,Final
2021,Nebraska,Heroin (T40.1),,Final
2021,Nebraska,Methadone (T40.3),,Final
2021,Nebraska,Natural & semi-synthetic opioids (T40.2),37.0,Final
2021,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",40.0,Final
2021,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",114.0,Final
2021,Nebraska,Number of Deaths,19101.0,Final
2021,Nebraska,Number of Drug Overdose Deaths,218.0,Final
2021,Nebraska,"Opioids (T40.0-T40.4,T40.6)",116.0,Final
2021,Nebraska,Percent with drugs specified,90.82568807,Final
2021,Nebraska,Psychostimulants with abuse potential (T43.6),63.0,Final
2021,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",92.0,Final
2022,Nebraska,Cocaine (T40.5),,Final
2022,Nebraska,Heroin (T40.1),,Final
2022,Nebraska,Methadone (T40.3),,Final
2022,Nebraska,Natural & semi-synthetic opioids (T40.2),,Final
2022,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",,Final
2022,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,Final
2022,Nebraska,Number of Deaths,18795.0,Final
2022,Nebraska,Number of Drug Overdose Deaths,223.0,Final
2022,Nebraska,"Opioids (T40.0-T40.4,T40.6)",,Final
2022,Nebraska,Percent with drugs specified,89.23766816,Final
2022,Nebraska,Psychostimulants with abuse potential (T43.6),,Final
2022,Nebraska,"Synthetic opioids, excl. methadone (T40.4)",,Final
2023,Nebraska,Cocaine (T40.5),17.0,Final
2023,Nebraska,Heroin (T40.1),,Final
2023,Nebraska,Methadone (T40.3),,Final
2023,Nebraska,Natural & semi-synthetic opioids (T40.2),25.0,Final
2023,Nebraska,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",30.0,Final
2023,Nebraska,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",79.0,Final
